Company,Planned Delivery Date Due,Order,Line,,Sold-to Business Partner,Item,Item Code,Item Description,Price,,Ordered Quantity,Unit,Initial Requested Delivery Date,Customer Requested Delivery Date,Original Promised Delivery Date,Planned Delivery Date,Planned Receipt Date,Release Date,Actual Delivery Date,Delivered Quantity,,Delivery Status,Status,Project Reference,Production/Purchase Site,Quantity Type in Package,Sent From WEST,Split,Standard Price
1055,0,EO0000052,30,0,B00001973,EO0000052,WIV_LD            002,AUGUSTCO900L CH=2100,0,pcs,1,pcs,1/14/2022 0:00,1/14/2022 0:00,1/14/2022 0:00,1/14/2022 0:00,1/14/2022 0:00,1/13/2022 0:00,11/19/2021 7:54,1,pcs,Delivered,Deleting line.....,OBERER WIESEN 17 - AUFZUG 2,ES01N0301,Multiple,No,No,0
1055,52,EO0000045,10,0,B00001973,EO0000045,WIV_LD,AUGUSTCO900L CH=2100,0,pcs,1,pcs,1/14/2022 1:00,1/14/2022 1:00,1/14/2022 1:00,1/14/2022 1:00,1/14/2022 1:00,1/13/2022 1:00,,0,pcs,Open,Calculate Standard Costs by Project,OBERER WIESEN 17 - AUFZUG 2,ES01N0301,Multiple,No,No,0
1055,52,EO0000045,20,0,B00001973,EO0000045,WIV_LD            001,AUGUSTCO900L CH=2100,0,pcs,1,pcs,1/14/2022 1:00,1/14/2022 1:00,1/14/2022 1:00,1/14/2022 1:00,1/14/2022 1:00,1/13/2022 1:00,,0,pcs,Open,Calculate Standard Costs by Project,OBERER WIESEN 17 - AUFZUG 2,ES01N0301,Multiple,No,No,0
1055,52,EO0000045,30,0,B00001973,EO0000045,WIV_LD            002,AUGUSTCO900L CH=2100,0,pcs,1,pcs,1/14/2022 1:00,1/14/2022 1:00,1/14/2022 1:00,1/14/2022 1:00,1/14/2022 1:00,1/13/2022 1:00,,0,pcs,Open,Calculate Standard Costs by Project,OBERER WIESEN 17 - AUFZUG 2,ES01N0301,Multiple,No,No,0
1055,55,SO0000153,10,0,B00001973,SO0000153,EBUS_CD,ECOBUS CO650O CH=2000,1022.4,pcs,1,pcs,1/17/2022 13:48,1/17/2022 13:48,1/17/2022 13:48,1/17/2022 13:48,1/17/2022 13:48,1/14/2022 13:48,,0,pcs,Open,Approve the Sales Order,PR,ES01N0301,Multiple,No,No,1022.4
1055,55,SO0000191,10,0,B00001973,,S_EBUS_CD,Car Door ECOBUS,1022.4,pcs,1,pcs,1/17/2022 14:51,1/17/2022 14:51,1/17/2022 14:51,1/17/2022 14:51,1/17/2022 14:51,1/17/2022 14:51,,0,pcs,Open,Generate (Project PCS) Structure for Sales Orders,PR,ES01N0301,Multiple,No,No,1022.4
1055,56,EO0000015,10,0,B00001973,EO0000015,S_HYD_CD,Car Door HYDRA,0,pcs,1,pcs,1/18/2022 2:00,1/18/2022 2:00,1/18/2022 2:00,1/18/2022 2:00,1/18/2022 2:00,1/17/2022 2:00,,0,pcs,Open,Calculate Standard Costs by Project,,ES01N0301,Multiple,No,No,0
1055,56,EO0000015,20,0,B00001973,,S_HYD_LD,Lnd Door HYDRA,0,pcs,6,pcs,1/18/2022 2:00,1/18/2022 2:00,1/18/2022 2:00,1/18/2022 2:00,1/18/2022 2:00,1/18/2022 2:00,,0,pcs,Open,Generate (Project PCS) Structure for Sales Orders,,ES01N0301,Multiple,No,No,596.92
1055,56,EO0000016,10,0,B00001973,EO0000016,S_HYD_CD,Car Door HYDRA,0,pcs,1,pcs,1/18/2022 2:00,1/18/2022 2:00,1/18/2022 2:00,1/18/2022 2:00,1/18/2022 2:00,1/17/2022 2:00,,0,pcs,Open,Print Sales Order Acknowledgements/RMAs,,ES01N0301,Multiple,No,No,0
1055,56,EO0000016,20,0,B00001973,EO0000016,S_HYD_LD,Lnd Door HYDRA,0,pcs,6,pcs,1/18/2022 2:00,1/18/2022 2:00,1/18/2022 2:00,1/18/2022 2:00,1/18/2022 2:00,1/17/2022 2:00,,0,pcs,Open,Print Sales Order Acknowledgements/RMAs,,ES01N0301,Multiple,No,No,0
1055,56,EO0000030,10,0,B00001973,,S_HYD_CD,Car Door HYDRA,0,pcs,1,pcs,1/18/2022 2:00,1/18/2022 2:00,1/18/2022 2:00,1/18/2022 2:00,1/18/2022 2:00,1/18/2022 2:00,,0,pcs,Open,Approve the Sales Order,,ES01N0301,Multiple,No,No,1068.51
1055,56,EO0000030,20,0,B00001973,,S_HYD_LD,Lnd Door HYDRA,0,pcs,6,pcs,1/18/2022 2:00,1/18/2022 2:00,1/18/2022 2:00,1/18/2022 2:00,1/18/2022 2:00,1/18/2022 2:00,,0,pcs,Open,Approve the Sales Order,,ES01N0301,Multiple,No,No,596.92
1055,56,EO0000090,10,0,B00001973,EO0000090,S_HYD_CD,Car Door HYDRA,0,pcs,1,pcs,1/18/2022 2:00,1/18/2022 2:00,1/18/2022 2:00,1/18/2022 2:00,1/18/2022 2:00,1/17/2022 2:00,,0,pcs,Open,Print Sales Order Acknowledgements/RMAs,,ES01N0301,Multiple,No,No,0
1055,58,SO0000189,10,0,B00001973,,S_EBUS_CD,Car Door ECOBUS,1013.73,pcs,1,pcs,1/20/2022 8:48,1/20/2022 8:48,1/20/2022 8:48,1/20/2022 8:48,1/20/2022 8:48,1/20/2022 8:48,,0,pcs,Open,Approve the Sales Order,,ES01N0301,Multiple,No,No,1013.73
1055,60,SO0000196,10,0,B00000003,,S_HYD_LD,Lnd Door HYDRA,0,pcs,1,pcs,,1/22/2022 10:55,1/22/2022 10:55,1/22/2022 10:55,1/22/2022 10:55,1/22/2022 10:55,,0,pcs,Open,Approve the Sales Order,,ES01N0301,Multiple,No,No,0
1055,64,EO0000008,10,0,B00001973,,S_HYD_CD,Car Door HYDRA,0,pcs,1,pcs,1/26/2022 2:00,1/26/2022 2:00,1/26/2022 2:00,1/26/2022 2:00,1/26/2022 2:00,1/26/2022 2:00,,0,pcs,Open,Approve the Sales Order,,ES01N0301,Multiple,No,No,875.3
1055,64,EO0000017,10,0,B00001973,EO0000017,S_HYD_CD,Car Door HYDRA,0,pcs,1,pcs,1/26/2022 2:00,1/26/2022 2:00,1/26/2022 2:00,1/26/2022 2:00,1/26/2022 2:00,1/25/2022 2:00,,0,pcs,Open,Calculate Standard Costs by Project,,ES01N0301,Multiple,No,No,0
1055,64,EO0000017,20,0,B00001973,,S_HYD_LD,Lnd Door HYDRA,0,pcs,6,pcs,1/26/2022 2:00,1/26/2022 2:00,1/26/2022 2:00,1/26/2022 2:00,1/26/2022 2:00,1/26/2022 2:00,,0,pcs,Open,Generate (Project PCS) Structure for Sales Orders,,ES01N0301,Multiple,No,No,596.92
1055,64,EO0000019,10,0,B00001973,EO0000019,EBUS_CD,ECOBUS CO800O CH=2000,0,pcs,1,pcs,1/26/2022 2:00,1/26/2022 2:00,1/26/2022 2:00,1/26/2022 2:00,1/26/2022 2:00,1/25/2022 2:00,,0,pcs,Open,Print Sales Order Acknowledgements/RMAs,,ES01N0301,Multiple,No,No,0
1055,64,EO0000019,20,0,B00001973,EO0000019,EBUS_CD           001,ECOBUS CO750O CH=2000,0,pcs,1,pcs,1/26/2022 2:00,1/26/2022 2:00,1/26/2022 2:00,1/26/2022 2:00,1/26/2022 2:00,1/25/2022 2:00,,0,pcs,Open,Print Sales Order Acknowledgements/RMAs,,ES01N0301,Multiple,No,No,0
1055,64,EO0000021,10,0,B00001973,EO0000021,EBUS_CD,ECOBUS CO700O CH=2000,0,pcs,1,pcs,1/26/2022 2:00,1/26/2022 2:00,1/26/2022 2:00,1/26/2022 2:00,1/26/2022 2:00,1/25/2022 2:00,,0,pcs,Open,Print Sales Order Acknowledgements/RMAs,,ES01N0301,Multiple,No,No,0
1055,64,EO0000027,10,0,B00001973,EO0000027,S_HYD_CD,Car Door HYDRA,1068.51,pcs,1,pcs,1/26/2022 2:00,1/26/2022 2:00,1/26/2022 2:00,1/26/2022 2:00,1/26/2022 2:00,1/25/2022 2:00,,0,pcs,Open,Calculate Standard Costs by Project,,ES01N0301,Multiple,No,No,1068.51
1055,64,EO0000027,20,0,B00001973,,S_HYD_LD,Lnd Door HYDRA,596.92,pcs,6,pcs,1/26/2022 2:00,1/26/2022 2:00,1/26/2022 2:00,1/26/2022 2:00,1/26/2022 2:00,1/26/2022 2:00,,0,pcs,Open,Generate (Project PCS) Structure for Sales Orders,,ES01N0301,Multiple,No,No,596.92
1055,64,EO0000040,10,0,B00001973,,S_HYD_CD,Car Door HYDRA,0,pcs,1,pcs,1/26/2022 2:00,1/26/2022 2:00,1/26/2022 2:00,1/26/2022 2:00,1/26/2022 2:00,1/26/2022 2:00,,0,pcs,Open,Approve the Sales Order,,ES01N0301,Multiple,No,No,1054.3
1055,64,EO0000040,20,0,B00001973,,S_HYD_LD,Lnd Door HYDRA,0,pcs,1,pcs,1/26/2022 2:00,1/26/2022 2:00,1/26/2022 2:00,1/26/2022 2:00,1/26/2022 2:00,1/26/2022 2:00,,0,pcs,Open,Approve the Sales Order,,ES01N0301,Multiple,No,No,724.86
1055,64,EO0000040,30,0,B00001973,,S_HYD_LD,Lnd Door HYDRA,0,pcs,8,pcs,1/26/2022 2:00,1/26/2022 2:00,1/26/2022 2:00,1/26/2022 2:00,1/26/2022 2:00,1/26/2022 2:00,,0,pcs,Open,Approve the Sales Order,,ES01N0301,Multiple,No,No,731.37
1055,64,EO0000056,10,0,B00001973,EO0000056,S_HYD_CD,Car Door HYDRA,0,pcs,1,pcs,1/26/2022 2:00,1/26/2022 2:00,1/26/2022 2:00,1/26/2022 2:00,1/26/2022 2:00,1/25/2022 2:00,,0,pcs,Open,Approve the Sales Order,,ES01N0301,Multiple,No,No,0
1055,71,EO0000049,10,0,B00001973,EO0000049,EBUS_CD,ECOBUS CO800O CH=2000,0,pcs,1,pcs,2/2/2022 1:00,2/2/2022 1:00,2/2/2022 1:00,2/2/2022 1:00,2/2/2022 1:00,2/1/2022 1:00,,0,pcs,Open,Release Sales Orders to Warehousing,,ES01N0301,Multiple,No,No,0
1055,71,EO0000049,20,0,B00001973,EO0000049,EBUS_CD           001,ECOBUS CO750O CH=2000,0,pcs,1,pcs,2/2/2022 1:00,2/2/2022 1:00,2/2/2022 1:00,2/2/2022 1:00,2/2/2022 1:00,2/1/2022 1:00,,0,pcs,Open,Release Sales Orders to Warehousing,,ES01N0301,Multiple,No,No,0
1055,71,EO0000054,10,0,B00001973,EO0000054,EBUS_CD,ECOBUS CO800O CH=2000,0,pcs,1,pcs,2/2/2022 1:00,2/2/2022 1:00,2/2/2022 1:00,2/2/2022 1:00,2/2/2022 1:00,2/1/2022 1:00,,0,pcs,Open,Print Sales Order Acknowledgements/RMAs,,ES01N0301,Multiple,No,No,0
1055,71,EO0000054,20,0,B00001973,EO0000054,EBUS_CD           001,ECOBUS CO750O CH=2000,0,pcs,1,pcs,2/2/2022 1:00,2/2/2022 1:00,2/2/2022 1:00,2/2/2022 1:00,2/2/2022 1:00,2/1/2022 1:00,,0,pcs,Open,Print Sales Order Acknowledgements/RMAs,,ES01N0301,Multiple,No,No,0
1055,71,EO0000055,10,0,B00001973,,S_EBUS_CD,Car Door ECOBUS,0,pcs,1,pcs,2/2/2022 1:00,2/2/2022 1:00,2/2/2022 1:00,2/2/2022 1:00,2/2/2022 1:00,2/2/2022 1:00,,0,pcs,Open,Generate (Project PCS) Structure for Sales Orders,,ES01N0301,Multiple,No,No,471.74
1055,71,EO0000055,20,0,B00001973,,S_EBUS_CD,Car Door ECOBUS,0,pcs,1,pcs,2/2/2022 1:00,2/2/2022 1:00,2/2/2022 1:00,2/2/2022 1:00,2/2/2022 1:00,2/2/2022 1:00,,0,pcs,Open,Generate (Project PCS) Structure for Sales Orders,,ES01N0301,Multiple,No,No,466.57
1055,71,EO0000070,10,0,B00001973,,S_EBUS_CD,Car Door ECOBUS,0,pcs,1,pcs,2/2/2022 1:00,2/2/2022 1:00,2/2/2022 1:00,2/2/2022 1:00,2/2/2022 1:00,2/2/2022 1:00,,0,pcs,Open,Approve the Sales Order,,ES01N0301,Multiple,No,No,471.74
1055,71,EO0000070,20,0,B00001973,,S_EBUS_CD,Car Door ECOBUS,0,pcs,1,pcs,2/2/2022 1:00,2/2/2022 1:00,2/2/2022 1:00,2/2/2022 1:00,2/2/2022 1:00,2/2/2022 1:00,,0,pcs,Open,Approve the Sales Order,,ES01N0301,Multiple,No,No,466.57
1055,71,EO0000076,10,0,B00001973,EO0000076,EBUS_CD,ECOBUS CO800O CH=2000,0,pcs,1,pcs,2/2/2022 1:00,2/2/2022 1:00,2/2/2022 1:00,2/2/2022 1:00,2/2/2022 1:00,2/1/2022 1:00,,0,pcs,Open,Awaiting delivery.,,ES01N0301,Multiple,No,No,0
1055,71,EO0000076,20,0,B00001973,EO0000076,EBUS_CD           001,ECOBUS CO750O CH=2000,0,pcs,1,pcs,2/2/2022 1:00,2/2/2022 1:00,2/2/2022 1:00,2/2/2022 1:00,2/2/2022 1:00,2/1/2022 1:00,,0,pcs,Open,Awaiting delivery.,,ES01N0301,Multiple,No,No,0
1055,71,EO0000102,10,0,B00001973,EO0000102,EBUS_CD,ECOBUS CO800O CH=2000,0,pcs,1,pcs,2/2/2022 1:00,2/2/2022 1:00,2/2/2022 1:00,2/2/2022 1:00,2/2/2022 1:00,2/1/2022 1:00,,0,pcs,Open,Awaiting delivery.,,ES01N0301,Single,No,No,0
1055,71,EO0000102,20,0,B00001973,EO0000102,EBUS_CD           001,ECOBUS CO750O CH=2000,0,pcs,1,pcs,2/2/2022 1:00,2/2/2022 1:00,2/2/2022 1:00,2/2/2022 1:00,2/2/2022 1:00,2/1/2022 1:00,,0,pcs,Open,Awaiting delivery.,,ES01N0301,Single,No,No,0
1055,79,EO0000028,10,0,B00001973,,S_HYD_CD,Car Door HYDRA,0,pcs,1,pcs,2/10/2022 2:00,2/10/2022 2:00,2/10/2022 2:00,2/10/2022 2:00,2/10/2022 2:00,2/10/2022 2:00,,0,pcs,Open,Approve the Sales Order,,ES01N0301,Multiple,No,No,875.3
1055,83,SO0000146,10,0,B00001973,SO0000146,EBUS_CD,ECOBUS CO950O CH=2000,1035.86,pcs,1,pcs,2/14/2022 8:48,2/14/2022 8:48,2/14/2022 8:48,2/14/2022 8:48,2/14/2022 8:48,2/11/2022 8:48,,0,pcs,Open,Release Sales Orders to Warehousing,Test Finance # 6,ES01N0301,Multiple,No,No,1035.86
1055,83,SO0000146,20,0,B00001973,,S_EBUS_CD,Car Door ECOBUS,1035.86,pcs,1,pcs,2/14/2022 8:48,2/14/2022 8:48,2/14/2022 8:48,2/14/2022 8:48,2/14/2022 8:48,2/14/2022 8:48,,0,pcs,Open,Generate (Project PCS) Structure for Sales Orders,Test Finance # 6,ES01N0301,Multiple,No,No,1035.86
1055,83,SO0000146,30,0,B00001973,,S_EBUS_CD,Car Door ECOBUS,1035.86,pcs,1,pcs,2/14/2022 8:48,2/14/2022 8:48,2/14/2022 8:48,2/14/2022 8:48,2/14/2022 8:48,2/14/2022 8:48,,0,pcs,Open,Generate (Project PCS) Structure for Sales Orders,Test Finance # 6,ES01N0301,Multiple,No,No,1035.86
1055,83,SO0000146,40,0,B00001973,,S_EBUS_CD,Car Door ECOBUS,1035.86,pcs,1,pcs,2/14/2022 8:48,2/14/2022 8:48,2/14/2022 8:48,2/14/2022 8:48,2/14/2022 8:48,2/14/2022 8:48,,0,pcs,Open,Generate (Project PCS) Structure for Sales Orders,Test Finance # 6,ES01N0301,Multiple,No,No,1035.86
1055,83,SO0000146,50,0,B00001973,,S_EBUS_CD,Car Door ECOBUS,1035.86,pcs,1,pcs,2/14/2022 8:48,2/14/2022 8:48,2/14/2022 8:48,2/14/2022 8:48,2/14/2022 8:48,2/14/2022 8:48,,0,pcs,Open,Generate (Project PCS) Structure for Sales Orders,Test Finance # 6,ES01N0301,Multiple,No,No,1035.86
1055,94,EO0000011,10,0,B00001973,,S_HYD_CD,Car Door HYDRA,0,pcs,1,pcs,2/25/2022 2:00,2/25/2022 2:00,2/25/2022 2:00,2/25/2022 2:00,2/25/2022 2:00,2/25/2022 2:00,,0,pcs,Open,Approve the Sales Order,,ES01N0301,Multiple,No,No,875.3
1055,97,EO0000082,10,0,B00001973,EO0000082,S_HYD_CD,Car Door HYDRA,1156.4193,pcs,1,pcs,2/28/2022 2:00,2/28/2022 2:00,2/28/2022 2:00,2/28/2022 2:00,2/28/2022 2:00,2/25/2022 2:00,,0,pcs,Open,Print Sales Order Acknowledgements/RMAs,CHNA736083,ES01N0301,Multiple,No,No,1156.4193
1055,98,EO0000051,10,0,B00001973,EO0000051,EBUS_CD,ECOBUS CO800O CH=2000,0,pcs,1,pcs,3/1/2022 2:00,3/1/2022 2:00,3/1/2022 2:00,3/1/2022 2:00,3/1/2022 2:00,2/28/2022 2:00,,0,pcs,Open,Print Sales Order Acknowledgements/RMAs,,ES01N0301,Multiple,No,No,0
1055,98,EO0000051,20,0,B00001973,EO0000051,EBUS_CD           001,ECOBUS CO750O CH=2000,0,pcs,1,pcs,3/1/2022 2:00,3/1/2022 2:00,3/1/2022 2:00,3/1/2022 2:00,3/1/2022 2:00,2/28/2022 2:00,,0,pcs,Open,Print Sales Order Acknowledgements/RMAs,,ES01N0301,Multiple,No,No,0
1055,99,EO0000057,10,0,B00001973,EO0000057,EBUS_CD,ECOBUS CO800O CH=2000,0,pcs,1,pcs,3/2/2022 2:00,3/2/2022 2:00,3/2/2022 2:00,3/2/2022 2:00,3/2/2022 2:00,3/1/2022 2:00,,0,pcs,Open,Print Sales Order Acknowledgements/RMAs,,ES01N0301,Multiple,No,No,0
1055,99,EO0000057,20,0,B00001973,EO0000057,EBUS_CD           001,ECOBUS CO750O CH=2000,0,pcs,1,pcs,3/2/2022 2:00,3/2/2022 2:00,3/2/2022 2:00,3/2/2022 2:00,3/2/2022 2:00,3/1/2022 2:00,,0,pcs,Open,Print Sales Order Acknowledgements/RMAs,,ES01N0301,Multiple,No,No,0
1055,100,EO0000075,10,0,B00001973,,S_HYD_CD,Car Door HYDRA,3301.617942,pcs,1,pcs,3/3/2022 2:00,3/3/2022 2:00,3/3/2022 2:00,3/3/2022 2:00,3/3/2022 2:00,3/3/2022 2:00,,0,pcs,Open,Approve the Sales Order,CHB736008,ES01N0301,Multiple,No,No,3301.62
1055,100,EO0000085,10,0,B00001973,EO0000085,S_HYD_CD,Car Door HYDRA,0,pcs,1,pcs,3/3/2022 2:00,3/3/2022 2:00,3/3/2022 2:00,3/3/2022 2:00,3/3/2022 2:00,3/2/2022 2:00,,0,pcs,Open,Print Sales Order Acknowledgements/RMAs,,ES01N0301,Multiple,No,No,0
1055,101,EO0000009,10,0,B00001973,EO0000009,EBUS_CD,ECOBUS CO700O CH=2000,0,pcs,1,pcs,3/4/2022 2:00,3/4/2022 2:00,3/4/2022 2:00,3/4/2022 2:00,3/4/2022 2:00,3/3/2022 2:00,,0,pcs,Open,Print Sales Order Acknowledgements/RMAs,,ES01N0301,Multiple,No,No,0
1055,101,EO0000020,10,0,B00001973,EO0000020,EBUS_CD,ECOBUS CO700O CH=2000,0,pcs,1,pcs,3/4/2022 2:00,3/4/2022 2:00,3/4/2022 2:00,3/4/2022 2:00,3/4/2022 2:00,3/3/2022 2:00,,0,pcs,Open,Print Sales Order Acknowledgements/RMAs,,ES01N0301,Multiple,No,No,0
1055,101,EO0000060,10,0,B00001973,EO0000060,EBUS_CD,ECOBUS CO700O CH=2000,0,pcs,1,pcs,3/4/2022 2:00,3/4/2022 2:00,3/4/2022 2:00,3/4/2022 2:00,3/4/2022 2:00,3/3/2022 2:00,,0,pcs,Open,Print Sales Order Acknowledgements/RMAs,,ES01N0301,Multiple,No,No,0
1055,101,EO0000063,10,0,B00001973,EO0000063,EBUS_CD,ECOBUS CO700O CH=2000,0,pcs,1,pcs,3/4/2022 2:00,3/4/2022 2:00,3/4/2022 2:00,3/4/2022 2:00,3/4/2022 2:00,3/3/2022 2:00,,0,pcs,Open,Print Sales Order Acknowledgements/RMAs,,ES01N0301,Multiple,No,No,0
1055,104,EO0000080,10,0,B00001973,EO0000080,S_HYD_CD,Car Door HYDRA,1137.8122,pcs,1,pcs,3/7/2022 2:00,3/7/2022 2:00,3/7/2022 2:00,3/7/2022 2:00,3/7/2022 2:00,3/4/2022 2:00,,0,pcs,Open,Print Sales Order Acknowledgements/RMAs,OTDI128202,ES01N0301,Multiple,No,No,1137.8122
1055,107,EO0000058,10,0,B00001973,EO0000058,S_HYD_CD,Car Door HYDRA,0,pcs,1,pcs,3/10/2022 2:00,3/10/2022 2:00,3/10/2022 2:00,3/10/2022 2:00,3/10/2022 2:00,3/9/2022 2:00,,0,pcs,Open,Print Sales Order Acknowledgements/RMAs,,ES01N0301,Multiple,No,No,0
1055,111,EO0000081,10,0,B00001973,EO0000081,S_HYD_CD,Car Door HYDRA,864.5964,pcs,1,pcs,3/14/2022 2:00,3/14/2022 2:00,3/14/2022 2:00,3/14/2022 2:00,3/14/2022 2:00,3/11/2022 2:00,,0,pcs,Open,Print Sales Order Acknowledgements/RMAs,YGB59574LRV,ES01N0301,Multiple,No,No,864.5964
1055,113,EO0000079,10,0,B00001973,EO0000079,S_HYD_CD,Car Door HYDRA,1156.4193,pcs,1,pcs,3/16/2022 2:00,3/16/2022 2:00,3/16/2022 2:00,3/16/2022 2:00,3/16/2022 2:00,3/15/2022 2:00,,0,pcs,Open,Print Sales Order Acknowledgements/RMAs,CHNA735945,ES01N0301,Multiple,No,No,1156.4193
1055,0,EO0000012,10,0,B00001973,EO0000012,S_HYD_CD,Car Door HYDRA,0,pcs,1,pcs,3/17/2022 2:00,3/17/2022 2:00,3/17/2022 2:00,3/17/2022 2:00,3/17/2022 2:00,3/16/2022 2:00,11/16/2021 11:43,1,pcs,Delivered,Deleting line.....,,ES01N0301,Multiple,No,No,0
1055,114,EO0000013,10,0,B00001973,EO0000013,S_HYD_CD,Car Door HYDRA,0,pcs,1,pcs,3/17/2022 2:00,3/17/2022 2:00,3/17/2022 2:00,3/17/2022 2:00,3/17/2022 2:00,3/16/2022 2:00,,0,pcs,Open,Print Sales Order Acknowledgements/RMAs,,ES01N0301,Multiple,No,No,0
1055,114,EO0000048,10,0,B00001973,EO0000048,S_HYD_CD,Car Door HYDRA,0,pcs,1,pcs,3/17/2022 2:00,3/17/2022 2:00,3/17/2022 2:00,3/17/2022 2:00,3/17/2022 2:00,3/16/2022 2:00,,0,pcs,Open,Print Sales Order Acknowledgements/RMAs,,ES01N0301,Multiple,No,No,0
1055,114,EO0000048,20,0,B00001973,EO0000048,S_HYD_LD,Lnd Door HYDRA,0,pcs,6,pcs,3/17/2022 2:00,3/17/2022 2:00,3/17/2022 2:00,3/17/2022 2:00,3/17/2022 2:00,3/16/2022 2:00,,0,pcs,Open,Print Sales Order Acknowledgements/RMAs,,ES01N0301,Multiple,No,No,0
1055,114,EO0000050,10,0,B00001973,EO0000050,S_HYD_CD,Car Door HYDRA,0,pcs,1,pcs,3/17/2022 2:00,3/17/2022 2:00,3/17/2022 2:00,3/17/2022 2:00,3/17/2022 2:00,3/16/2022 2:00,,0,pcs,Open,Calculate Standard Costs by Project,,ES01N0301,Multiple,No,No,0
1055,114,EO0000050,20,0,B00001973,,S_HYD_LD,Lnd Door HYDRA,0,pcs,6,pcs,3/17/2022 2:00,3/17/2022 2:00,3/17/2022 2:00,3/17/2022 2:00,3/17/2022 2:00,3/17/2022 2:00,,0,pcs,Open,Generate (Project PCS) Structure for Sales Orders,,ES01N0301,Multiple,No,No,596.92
1055,114,EO0000074,10,0,B00001973,,S_HYD_CD,Car Door HYDRA,2240.12,pcs,2,pcs,3/17/2022 2:00,3/17/2022 2:00,3/17/2022 2:00,3/17/2022 2:00,3/17/2022 2:00,3/17/2022 2:00,,0,pcs,Open,Approve the Sales Order,CACC870254,ES01N0301,Multiple,No,No,2240.12
1055,114,EO0000100,10,0,B00001973,EO0000100,S_HYD_CD,Car Door HYDRA,0,pcs,1,pcs,3/17/2022 2:00,3/17/2022 2:00,3/17/2022 2:00,3/17/2022 2:00,3/17/2022 2:00,3/16/2022 2:00,,0,pcs,Open,Print Sales Order Acknowledgements/RMAs,,ES01N0301,Multiple,No,No,0
1055,119,EO0000018,10,0,B00001973,EO0000018,S_HYD_CD,Car Door HYDRA,1068.51,pcs,1,pcs,3/22/2022 2:00,3/22/2022 2:00,3/22/2022 2:00,3/22/2022 2:00,3/22/2022 2:00,3/21/2022 2:00,,0,pcs,Open,Calculate Standard Costs by Project,,ES01N0301,Multiple,No,No,1068.51
1055,119,EO0000018,20,0,B00001973,,S_HYD_LD,Lnd Door HYDRA,596.92,pcs,6,pcs,3/22/2022 2:00,3/22/2022 2:00,3/22/2022 2:00,3/22/2022 2:00,3/22/2022 2:00,3/22/2022 2:00,,0,pcs,Open,Generate (Project PCS) Structure for Sales Orders,,ES01N0301,Multiple,No,No,596.92
1055,119,EO0000025,10,0,B00001973,EO0000025,S_HYD_CD,Car Door HYDRA,0,pcs,1,pcs,3/22/2022 2:00,3/22/2022 2:00,3/22/2022 2:00,3/22/2022 2:00,3/22/2022 2:00,3/21/2022 2:00,,0,pcs,Open,Print Sales Order Acknowledgements/RMAs,,ES01N0301,Multiple,No,No,0
1055,119,EO0000025,20,0,B00001973,EO0000025,S_HYD_LD,Lnd Door HYDRA,0,pcs,6,pcs,3/22/2022 2:00,3/22/2022 2:00,3/22/2022 2:00,3/22/2022 2:00,3/22/2022 2:00,3/21/2022 2:00,,0,pcs,Open,Print Sales Order Acknowledgements/RMAs,,ES01N0301,Multiple,No,No,0
1055,119,EO0000039,10,0,B00001973,,S_HYD_CD,Car Door HYDRA,0,pcs,1,pcs,3/22/2022 2:00,3/22/2022 2:00,3/22/2022 2:00,3/22/2022 2:00,3/22/2022 2:00,3/22/2022 2:00,,0,pcs,Open,Approve the Sales Order,,ES01N0301,Multiple,No,No,1034.3
1055,119,EO0000039,20,0,B00001973,,S_HYD_LD,Lnd Door HYDRA,0,pcs,6,pcs,3/22/2022 2:00,3/22/2022 2:00,3/22/2022 2:00,3/22/2022 2:00,3/22/2022 2:00,3/22/2022 2:00,,0,pcs,Open,Approve the Sales Order,,ES01N0301,Multiple,No,No,596.92
1055,119,EO0000041,20,0,B00001973,EO0000041,S_HYD_LD,Lnd Door HYDRA,0,pcs,6,pcs,3/22/2022 2:00,3/22/2022 2:00,3/22/2022 2:00,3/22/2022 2:00,3/22/2022 2:00,3/21/2022 2:00,,0,pcs,Open,Print Sales Order Acknowledgements/RMAs,,ES01N0301,Multiple,No,No,0
1055,119,EO0000042,10,0,B00001973,EO0000042,EBUS_CD,ECOBUS CO700O CH=2000,0,pcs,1,pcs,3/22/2022 2:00,3/22/2022 2:00,3/22/2022 2:00,3/22/2022 2:00,3/22/2022 2:00,3/21/2022 2:00,,0,pcs,Open,Print Sales Order Acknowledgements/RMAs,,ES01N0301,Multiple,No,No,0
1055,119,EO0000044,10,0,B00001973,EO0000044,EBUS_CD,ECOBUS CO800O CH=2000,0,pcs,1,pcs,3/22/2022 2:00,3/22/2022 2:00,3/22/2022 2:00,3/22/2022 2:00,3/22/2022 2:00,3/21/2022 2:00,,0,pcs,Open,Print Sales Order Acknowledgements/RMAs,,ES01N0301,Multiple,No,No,0
1055,119,EO0000044,20,0,B00001973,EO0000044,EBUS_CD           001,ECOBUS CO750O CH=2000,0,pcs,1,pcs,3/22/2022 2:00,3/22/2022 2:00,3/22/2022 2:00,3/22/2022 2:00,3/22/2022 2:00,3/21/2022 2:00,,0,pcs,Open,Print Sales Order Acknowledgements/RMAs,,ES01N0301,Multiple,No,No,0
